id|num_llamad_ent|num_llamad_sal|mb_datos|seg_llamad_ent|seg_llamad_sal
16045|12|45|5545|18312|12273
16046|33|92|6090|14203|8404
16047|65|0|6368|3861|3204
16048|97|66|10697|14901|18606
16049|65|47|4587|14302|12197
16050|194|10|14276|12919|18948
16052|9|17|4505|14620|18400
16053|151|31|5262|6311|13568
16054|152|51|456|873|17729
16055|71|50|10859|18351|18714
16056|146|2|16462|8735|9359
16057|106|66|15302|15220|7132
16058|121|80|5865|3879|19690
16059|245|21|4235|2656|9422
16060|243|31|13064|4694|16244
16061|78|24|22795|1328|14192
16062|175|41|10159|7314|191
16063|214|27|22050|4120|13678
16064|25|74|18225|16584|18324
16065|59|51|18490|17051|8935
16066|124|38|16172|758|9122
16067|235|73|7482|4216|18850
16068|72|61|24324|8565|11394
16069|151|62|8196|19143|19806
16070|135|85|19164|722|2544
16071|191|89|22529|382|7059
16072|96|27|1684|8100|5227
16073|103|62|8141|9965|3209
16074|101|25|12048|16195|7381
16075|228|47|2364|12393|13541
16076|10|56|13379|19996|5041
16077|62|48|18990|671|13942
16078|36|92|1600|13060|18365
16079|119|57|18661|5484|176
16080|79|18|18558|17513|18116
16081|49|41|2224|11997|9419
16082|156|13|14371|14982|1080
16083|32|65|14003|19395|17995
16084|163|90|15553|12192|16984
16085|41|84|3349|19602|15581
16086|198|48|646|11039|13546
16087|165|91|5238|9839|9503
16088|128|3|16122|5462|5083
16089|109|42|22378|8749|7973
16090|96|14|12475|10183|14654
16091|89|36|21762|15695|2507
16092|37|96|24709|10511|11282
16093|94|19|14084|6158|8737
16094|135|80|7221|11923|14206
16095|162|4|24769|16999|11793
16096|12|79|17897|2640|4633
16097|169|64|11786|2945|19601
16098|106|28|10214|15067|19642
16099|221|0|14189|9649|9351
16100|191|33|14880|206|14593
16101|248|7|13328|9824|5941
16102|53|25|19211|8951|17019
16103|132|44|15066|14153|6893
16104|174|9|728|566|6308
16105|201|25|11619|6609|610
16106|27|69|16298|19390|3267
16107|66|1|12830|499|509
16108|73|10|19609|9671|1499
16109|125|88|18536|16234|7575
16110|135|86|23617|6913|2743
16111|212|100|6689|14345|13764
16112|70|96|2607|12829|12727
16113|146|73|3890|19730|2150
16114|101|76|24607|3114|6991
16115|62|51|848|11097|10033
16116|99|0|16440|11520|15913
16117|198|2|12295|2045|6594
16118|159|97|3475|19632|5750
16119|29|77|18482|5920|5611
16120|150|18|18626|2927|12786
16121|166|0|11711|3206|16377
16122|219|86|7813|15090|13693
16123|235|1|4440|12884|11795
16124|170|20|24111|14614|7226
16125|150|27|21852|2748|11387
16126|64|100|9498|14997|12407
16127|219|95|1610|19341|13565
16128|232|24|23485|16299|2341
16129|49|37|22327|5675|10876
16130|36|89|19357|17207|6685
16131|34|28|18994|15568|6185
16132|207|92|12270|19086|1400
16133|112|81|129|14046|8284
16134|153|74|10312|5748|11642
16135|122|36|24936|910|1892
16136|203|3|15150|13009|4641
16137|5|23|14081|18766|5211
16138|107|71|7887|4698|15686
16139|74|71|24633|13167|3280
16140|36|18|8342|3841|4267
16141|92|56|15543|18271|13912
16142|118|16|10015|18742|5049
16143|72|82|13754|13959|11410
16144|196|74|3738|835|15256
16145|56|76|12666|18475|12500
16146|86|57|18252|9016|1662
16148|221|27|18979|16277|9296
16149|27|63|22896|13874|3020
16150|233|75|17180|17440|1464
16151|92|52|13724|5489|271
16153|9|68|10240|19980|14414
16154|187|26|15284|15076|858
16155|32|4|17148|9876|19814
16156|28|94|18203|11379|1169
16157|246|19|16197|19080|6096
16158|146|32|11384|1953|17095
16159|118|50|20014|15233|11668
16160|204|36|14009|8756|17721
16161|198|33|15344|15287|5216
16162|223|69|8126|15637|16041
16163|53|58|24371|11427|5261
16166|9|66|10307|14733|13146
16167|62|61|3361|16559|6728
16168|98|6|21917|10873|2769
16169|71|45|13629|2778|13617
16172|16|10|831|17601|14559
16173|172|39|21744|1292|19845
16174|190|9|12425|8772|9567
16175|72|27|14066|19404|14371
16176|5|6|20032|12363|847
16177|241|75|8599|16298|13732
16178|86|47|2484|16573|14664
16179|48|15|24492|17381|1664
16180|76|95|3141|9161|6546
16181|214|8|6988|19801|3963
16182|218|9|21641|2342|4983
16183|72|52|18558|1847|12590
16184|209|31|20553|6036|16811
16185|183|79|17063|17472|3776
16186|134|52|6592|6443|13023
16188|241|30|11914|12873|19631
16189|211|14|15921|12787|10110
16190|221|42|17417|13876|12756
16192|200|82|7386|19365|3835
16193|220|21|10147|16301|8787
16194|152|97|4466|13105|18612
16195|151|5|1749|8864|15167
16196|63|13|19456|14631|2218
16197|0|80|24992|13643|5458
16198|94|5|6649|12869|12169
16199|20|69|15927|4537|12156
16200|34|15|15148|1910|6982
16201|126|100|21884|17860|19013
16202|140|41|10123|16279|10558
16203|14|70|6335|11579|14626
16204|202|91|24757|6017|15176
16205|190|2|21134|7014|11681
16206|10|57|24725|7364|1895
16207|224|7|17076|5885|8915
16208|52|36|1977|8529|12088
16209|5|21|5557|8175|11949
16210|177|77|3971|9719|14038
16211|230|57|24939|9378|18007
16212|27|13|13103|8436|4801
16213|184|86|6867|3758|11359
16214|181|78|23295|1151|648
16215|195|84|4564|648|12976
16216|133|80|18847|90|2241
16217|237|15|3439|9018|6897
16218|184|76|1249|10233|17867
16219|206|54|5687|12917|18461
16220|236|55|4542|3397|10881
16221|31|71|18431|14299|17274
16222|222|38|15998|6492|3384
16224|48|62|14530|3536|16437
16225|33|48|7453|8063|17707
16226|55|34|21605|14321|7138
16227|5|16|11603|7335|7708
16228|2|70|15311|9455|9245
16229|103|38|23305|12218|3450
16230|157|9|15244|14425|5614
16231|244|41|13434|1867|17780
16232|43|13|1349|7071|7665
16233|191|84|5725|3048|6778
16234|0|73|12293|3998|762
16235|110|63|265|5110|4597
16236|26|72|15201|4827|18670
16237|19|23|1553|3319|15730
16238|21|46|16513|7978|19700
16239|110|28|22314|6583|11523
16240|38|86|3511|10173|10281
16241|26|84|16521|4452|13979
16242|250|23|2772|8749|14148
16243|215|16|22313|3617|1614
16244|185|40|17575|14085|3737
16245|73|48|23247|8826|13642
16246|203|41|10385|12585|16708
16247|106|29|21000|10280|17835
16248|194|40|5486|13827|18491
16249|193|70|3209|6843|11570
16250|108|35|19175|5033|7899
16252|134|83|22846|18120|5308
16253|41|20|20615|18068|16776
16254|11|98|21937|1045|8789
16255|137|78|23231|3322|8234
16256|135|63|15177|12232|7319
16257|135|48|20604|5997|11341
16259|33|25|8737|14031|14687
16260|220|97|23083|15981|5462
16261|134|73|11822|14766|13994
16262|250|90|4303|5588|10785
16263|30|4|16094|4312|7393
16264|197|20|9465|10281|4399
16265|51|12|694|4331|3870
16266|250|74|6237|2368|10694
16267|160|90|15226|1884|1631
16270|118|50|12350|128|5347
16271|37|38|19273|12208|14010
16272|159|85|14045|10505|11
16273|112|86|7954|2941|2295
16275|194|32|23494|4612|7783
16276|167|62|3536|1|3559
16277|73|30|928|16434|12567
16278|3|100|20555|9778|13496
16279|59|14|4824|11993|12286
16280|187|69|21020|14398|15624
16281|74|47|19385|12080|2924
16282|17|37|16007|13580|10756
16283|91|99|12436|4926|12738
16284|125|100|10591|7426|10190
16285|144|41|18483|18304|6972
16286|34|5|11960|14286|13180
16287|147|84|16513|8446|2974
16288|63|42|2274|12825|8680
16289|62|50|20064|5995|1159
16290|74|53|10215|6019|10907
16291|83|15|5911|7401|8094
16292|14|15|21231|4362|3499
16293|88|47|8679|19705|6717
16294|16|10|6852|831|13112
16297|156|45|6981|2411|2587
16298|106|99|22210|11670|13543
16299|62|89|20556|2728|1923
16300|182|81|10081|13664|4133
16301|191|67|21730|12487|8455
16303|170|85|2374|2075|14512
16304|13|88|6246|14838|3648
16305|156|5|13857|471|5641
16306|115|75|2481|15159|2319
16307|74|72|17242|5011|2481
16308|114|44|13121|16109|11987
16310|93|75|1956|12372|10974
16311|154|77|14730|6120|12240
16312|181|13|328|6491|7062
16313|38|52|17651|13194|10268
16314|210|76|9827|4036|8652
16315|222|48|1672|6124|16564
16316|59|2|14559|1217|9475
16317|200|25|780|634|9390
16318|52|54|19517|18662|12969
16319|51|93|19298|11564|10332
16320|42|33|4334|17726|18782
16323|184|93|12699|18763|19457
16324|35|74|12353|9136|4177
16325|151|45|2608|3326|4397
16326|140|21|6895|4700|4653
16328|126|15|18890|4077|840
16329|49|95|4507|12617|1324
16330|130|35|24220|1959|7005
16331|181|7|20805|16500|15007
16332|165|36|11326|8911|12005
16335|89|76|21196|4336|10992
16336|106|4|23373|12290|588
16337|68|48|4288|10269|8330
16338|49|0|9435|11251|1664
16340|68|63|3002|17027|18238
16341|107|81|9137|1203|11577
16342|220|11|8046|16198|12198
16343|198|43|5265|18704|6970
16344|238|74|19667|7823|2380
16345|66|5|5511|15090|452
16346|146|15|6121|8595|18012
16347|155|18|914|160|1348
16348|189|46|16911|17843|13158
16349|201|7|12080|13796|12223
16350|113|22|18010|7593|3491
16351|52|1|18728|6872|2600
16352|194|10|3639|4441|19146
16353|4|25|1503|19118|12871
16354|226|17|6713|4668|5475
16355|218|86|5983|19368|16690
16356|180|12|22946|9203|17680
16357|82|100|13696|272|19848
16358|86|86|11698|5830|18567
16359|205|74|2244|10449|12231
16360|245|47|18423|9315|6916
16361|23|81|9403|15906|17061
16362|201|1|11808|17937|13262
16363|218|60|19030|15673|14450
16364|109|68|11320|17946|13729
16365|168|30|5208|12476|15809
16366|151|9|18511|2610|8970
16367|175|22|9554|3629|7127
16368|31|92|9039|6964|391
16369|219|35|16335|19918|6155
16370|237|46|22711|9890|17695
16371|204|99|9372|14087|1182
16372|148|36|14176|3217|8500
16373|136|56|15686|14078|6986
16374|48|42|1555|12338|6475
16375|7|74|21938|10750|7338
16376|209|28|14285|18089|8720
16377|19|64|6208|7452|11256
16378|220|0|19460|8841|9993
16379|106|86|10336|11260|6783
16380|81|47|21123|3614|3808
16381|150|54|9862|18991|1893
16382|197|84|17896|6936|16571
16383|215|96|2275|5200|13410
16384|179|60|13392|14584|16462
16385|199|36|11361|12354|14381
16386|46|35|6684|1882|902
16387|159|34|17560|513|19853
16388|24|62|24180|7216|390
16389|95|11|20892|4695|10609
16390|119|78|17567|7327|4233
16391|78|94|8808|3681|3196
16392|76|88|11032|1931|4114
16393|67|79|736|5483|17016
16395|198|65|8840|8342|12695
16397|39|61|9096|7995|10778
16398|81|44|10933|6957|19964
16399|91|82|20916|7487|3573
16400|71|24|7018|508|19762
16401|94|4|13518|18098|14078
16402|91|48|20313|8964|7120
16403|143|9|13946|17348|3085
16404|59|93|8924|617|6839
16405|11|23|6641|3791|1755
16406|141|66|19814|6597|3497
16407|80|93|4695|391|9428
16408|132|26|22917|8958|2899
16409|163|56|22739|14295|618
16410|201|53|16390|11135|16434
16411|109|84|13250|4661|4599
16412|231|32|4997|4725|7040
16413|129|86|16023|11529|9568
16414|191|70|10830|13762|10244
16415|109|0|14870|14513|3263
16417|67|59|24548|18036|922
16418|48|62|13512|3366|16404
16420|103|24|12524|4773|2092
16421|205|91|16701|2521|2270
16422|230|38|20007|1754|16500
16423|93|96|22821|11933|2263
16424|77|39|20525|12483|7634
16425|191|4|18023|19674|5026
16426|30|53|6532|11044|5002
16427|37|67|5619|2397|15867
16428|95|89|17491|7895|2822
16429|154|18|3792|11240|7886
16430|22|28|23593|24|11858
16431|158|89|17874|2817|13384
16432|154|77|14057|9581|6548
16433|165|81|7430|11638|17137
16434|15|53|12002|18646|2574
16435|149|70|24446|1437|7461
16436|63|43|12069|13297|2645
16437|128|66|16378|8227|9647
16438|198|66|1730|16464|13063
16439|170|61|8123|5806|7967
16440|112|31|18301|17616|18763
16441|205|67|11863|15762|11137
16442|151|17|23675|8983|18983
16443|130|34|5940|14700|1990
16444|215|1|24247|14118|9302
16445|222|48|11054|9903|8297
16447|176|15|6280|12181|10170
16448|39|42|15429|3028|19776
16449|126|8|4046|18800|19150
16450|198|2|22815|1537|15176
16451|113|82|12907|9943|4789
16453|47|17|10136|4420|13999
16454|230|23|4733|17406|12155
16455|3|3|6703|3117|9152
16456|45|21|11025|1437|5681
16457|60|60|17664|17341|315
16458|53|14|20391|1861|11469
16459|170|37|5060|11942|12530
16460|155|34|16316|3475|14647
16461|187|45|17918|6418|11975
16462|16|15|22091|1533|11855
16463|63|30|9218|1103|821
16464|225|61|16368|18721|18960
16465|52|13|12234|4615|13021
16467|13|34|2981|2542|19031
16468|197|89|22103|11502|8612
16469|6|75|2258|19790|18519
16470|93|97|3739|18100|6181
16471|205|48|8193|9667|9332
16472|51|22|9510|1294|19406
16473|181|13|7946|11342|8237
16474|51|37|5931|80|13078
16475|167|98|12708|2588|1263
16476|112|30|15362|10823|4412
16477|160|83|2775|8478|17198
16479|191|91|17769|17081|1496
16480|59|38|268|17250|10155
16481|61|22|20935|1656|16460
16482|116|82|19387|18997|16308
16483|207|35|655|19909|17790
16484|71|27|24005|13270|4179
16485|219|33|72|10063|1262
16486|105|44|15270|291|483
16487|24|89|12237|15256|3288
16488|198|69|7498|11452|2673
16489|21|15|3082|8429|1419
16490|136|63|14854|11678|15673
16491|48|79|12755|14595|7694
16492|163|86|19703|16078|18803
16493|57|34|7606|15116|2181
16494|110|11|6181|6880|1154
16495|206|9|9620|78|12987
16496|99|63|613|16749|13003
16497|51|83|11885|18490|19669
16498|233|56|13531|15293|17487
16499|44|6|13507|14642|17945
16501|30|79|17617|890|16149
16502|112|80|20889|2354|4136
16503|186|26|18421|17931|10431
16505|174|78|19673|19304|8682
16506|133|68|2957|4514|12381
16507|125|18|18987|19619|16031
16508|78|83|6397|14915|6356
16509|115|12|20743|5789|13653
16510|34|68|22616|14550|6479
16511|46|2|14038|7032|12350
16512|234|1|10076|272|3169
16513|51|94|5425|8840|599
16514|3|0|10347|10866|12139
16515|223|70|7731|453|6766
16516|74|48|2459|14137|1327
16517|194|4|4075|9915|8327
16518|129|53|11560|1507|1544
16519|111|63|355|13958|10806
16520|147|28|7940|10349|2704
16521|163|56|440|74|18909
16522|225|49|24041|7663|13359
16523|40|44|18295|18148|957
16524|158|7|5558|10044|10758
16525|57|21|19449|2112|2448
16526|47|12|23794|7458|18421
16527|213|79|2840|7892|4314
16528|70|63|12405|18397|19080
16529|64|50|1038|19484|8509
16530|32|87|7982|437|14052
16531|78|5|24094|9431|18067
16532|42|13|2514|19417|7996
16533|84|39|12722|18479|12454
16535|249|24|8412|18599|13779
16536|153|76|7510|6508|11306
16537|39|9|11646|1862|15508
16538|61|81|13184|5803|14184
16539|138|85|2584|230|15123
16540|222|56|13861|9761|1140
16541|110|28|8949|8527|11712
16542|8|28|3081|16523|8852
16543|95|56|18666|7979|19713
16544|144|94|23118|4458|13543
16545|229|13|7013|17191|18280
16546|176|84|13703|11167|13911
16547|110|88|1557|18896|13231
16548|163|73|9292|318|8857
16549|122|61|23511|15203|13781
16550|134|4|1327|8661|19011
16551|1|89|10271|12855|989
16552|214|59|16601|15436|12881
16553|9|64|3651|6648|2265
16555|185|11|23721|2595|19076
16556|154|24|462|6194|5389
16557|185|8|11027|6495|6377
16558|4|23|10467|12620|6218
16559|58|45|1015|14049|18936
16560|205|11|2733|4452|10801
16561|244|53|5902|16166|1514
16562|153|90|15665|12862|6144
16563|168|38|6655|6867|4591
16564|249|24|5024|18191|1639
16565|31|50|4073|15622|6885
16566|120|35|9667|13999|2369
16567|172|55|6617|14473|14831
16569|106|4|7805|4129|9776
16570|141|77|7437|1847|8228
16571|238|56|21357|14204|11470
16572|24|2|11546|1186|12284
16574|195|68|10453|19737|1639
16575|244|63|14293|3439|1186
16576|119|32|1798|10137|539
16577|127|62|16690|6163|13453
16578|233|91|13304|19723|6365
16579|72|22|15518|13155|17183
16580|83|31|18726|13527|19148
16581|129|65|17584|20|5141
16582|74|16|16735|18737|5807
16583|204|59|24782|19917|14731
16584|155|1|19370|15018|18618
16585|214|28|693|16007|10847
16586|61|3|14392|8644|11904
16587|63|26|23842|14253|6596
16588|98|91|20167|17392|16511
16589|29|20|13700|19536|8479
16590|224|66|5029|10708|1674
16591|111|91|17774|2676|12560
16592|137|33|9528|9083|9017
16593|184|73|23172|5538|1071
16594|29|62|20352|12496|5578
16595|88|54|2423|14597|13632
16596|113|28|2892|5130|13501
16597|156|21|3744|7336|11307
16598|1|14|9296|5862|8616
16599|165|76|5664|8124|3266
16600|220|89|15856|13821|11739
16601|240|26|7381|12793|18569
16602|104|56|10813|891|12437
16603|137|45|6660|11306|8792
16605|149|53|2931|17857|2477
16606|234|39|13752|8876|6271
16607|226|68|14046|19832|17106
16608|108|44|7778|12285|14369
16609|66|43|17416|13719|13707
16610|219|80|7200|2360|4102
16611|210|42|1944|6151|19487
16612|150|73|2358|10451|18945
16613|179|32|22957|1480|13630
16615|50|76|17051|19107|16827
16616|64|7|16764|9029|794
16617|236|3|15693|3182|17826
16618|16|0|10211|7456|14821
16619|56|78|15779|13920|10446
16620|198|74|21954|3802|11956
16622|28|41|15180|2517|14096
16623|62|35|5000|12630|18847
16624|182|46|432|11479|259
16625|20|24|23682|9634|4017
16626|213|87|9664|12875|15901
16627|2|37|18303|1218|17437
16628|172|2|18767|12090|1503
16629|232|49|1003|233|5006
16630|28|81|5248|13168|11929
16631|167|38|522|12549|15052
16632|18|37|3691|8535|6329
16633|168|7|21759|16063|8782
16634|180|34|2823|18205|2067
16635|139|34|6411|4737|9850
16636|119|33|20245|5906|10457
16637|51|87|3520|10574|9053
16638|170|20|21053|19252|8151
16639|245|57|6646|14336|4179
16640|114|50|24718|4615|12774
16641|190|94|22671|1112|17624
16642|120|43|7566|16121|15625
16643|106|40|3298|4751|7667
16644|4|55|20122|1148|3431
16645|232|14|21529|2187|18721
16646|101|63|16944|8709|17332
16647|64|6|15725|8002|10882
16648|225|30|5801|16784|4723
16649|133|46|5615|13459|5263
16650|35|100|9698|19086|17819
16651|115|51|5333|5486|4748
16652|60|70|23423|5409|15551
16653|118|69|22426|2258|11954
16654|151|32|2157|7564|11684
16655|19|53|6489|7008|10910
16656|137|56|2978|15043|12869
16657|210|58|10453|15201|3651
16658|119|19|5530|10823|18721
16659|4|59|2648|8073|6863
16660|225|26|2996|16819|6235
16661|240|65|18197|4307|10121
16662|241|61|19264|19117|14286
16663|33|45|22196|13555|15945
16664|11|19|24253|5594|9014
16665|59|18|12468|15089|11876
16666|248|44|24174|16556|9355
16667|206|86|19949|17255|15546
16668|185|22|5588|8687|13475
16669|45|79|13111|9476|16885
16670|122|38|12491|4896|1609
16671|189|28|6721|1272|7588
16672|45|43|6655|1631|1927
16673|198|65|9185|7170|2490
16674|109|67|5284|6144|10319
16675|208|17|1528|6468|2968
16676|156|75|5006|8331|5379
16677|129|27|11274|15402|8908
16678|56|59|8482|7182|14153
16679|225|72|8497|12917|19774
16680|229|78|13737|12798|249
16681|195|51|5191|18194|12407
16682|31|64|7250|14737|11425
16683|98|80|11655|10502|7528
16684|74|56|13276|1197|5463
16685|207|62|7054|119|16398
16686|222|48|22841|17049|14733
16687|222|7|5199|2449|13025
16688|18|72|24165|15233|2512
16689|20|35|19943|9789|2748
16690|129|75|19778|4590|4152
16691|173|55|581|12366|17616
16692|67|21|14469|18997|6642
16693|70|22|19551|17558|3164
16694|62|11|5164|7696|10945
16696|1|45|16072|15918|11795
16697|228|89|19879|18700|1537
16698|194|81|12601|19368|1063
16699|196|48|15964|4172|4874
16700|233|100|21725|14223|14742
16701|2|4|186|12385|14563
16703|214|15|15870|11427|18367
16704|90|55|15525|5605|11277
16705|28|50|16264|4136|8554
16706|30|93|12961|759|1421
16707|199|60|21138|10772|12235
16708|133|54|17447|9501|19804
16709|24|61|1223|13901|839
16710|232|76|15566|12088|18378
16711|203|100|16040|12572|9505
16712|222|51|20282|1048|5766
16713|232|77|1650|9559|7644
16714|150|2|18822|6434|14009
16715|53|22|4763|3586|15062
16717|194|5|15539|9757|13127
16718|149|100|24501|9418|10009
16719|191|14|7219|6262|17304
16720|88|75|23087|6865|419
16721|28|11|15245|11571|13903
16722|211|25|18379|7729|16051
16723|78|40|8035|18768|11671
16725|63|63|10062|12102|448
16726|87|84|2109|11842|8338
16727|77|50|19412|855|19578
16728|160|66|2240|1742|12205
16730|84|59|16631|14577|14449
16731|190|79|19681|6324|2447
16732|39|51|16290|11612|8817
16733|36|56|5728|14394|566
16734|232|21|8584|19728|4739
16735|109|2|11858|19464|1373
16736|45|58|5938|13331|13688
16737|15|26|23261|3734|8207
16738|49|46|20027|959|2355
16739|31|77|1447|7686|15544
16740|90|1|13073|19030|13096
16741|57|29|17614|4874|9452
16742|59|43|1344|8235|16347
16743|45|39|9728|9474|9349
16745|154|48|9295|8719|10788
16746|62|28|14375|8958|8563
16747|66|53|4768|5898|5550
16748|20|71|1308|1645|18147
16749|168|51|15367|10536|9858
16750|110|5|16623|15298|2168
16751|136|81|16888|13827|15327
16752|82|84|23830|19590|5656
16753|248|83|16812|7280|4371
16755|12|67|5976|17398|12883
16756|143|50|5014|4204|8294
16757|151|5|2772|15654|1818
16758|168|29|15369|474|17134
16759|142|52|17542|19562|287
16761|221|25|3458|3984|12068
16762|229|21|648|6199|664
16763|94|1|3075|14863|8653
16764|184|29|11231|1621|16664
16765|58|76|20136|15929|1330
16766|169|4|6935|9333|10841
16767|36|29|1545|12379|10674
16768|7|58|13264|10130|4569
16769|204|35|217|3745|16383
16770|228|72|22565|15413|11790
16771|136|95|8948|2419|14127
16772|102|42|18457|9512|4129
16773|80|45|7446|14071|19510
16774|11|87|13813|13837|2888
16775|166|14|16830|18372|14090
16776|164|22|98|18373|1876
16777|216|95|20028|7791|8923
16778|39|0|9419|5570|4881
16779|146|61|4706|9885|17316
16780|97|22|11299|3170|8437
16781|116|3|21725|11547|6249
16782|198|73|19854|17131|7861
16783|44|67|8755|16326|5622
16784|20|31|1753|18996|4667
16785|162|41|7335|15022|197
16786|149|43|15276|3620|3992
16787|234|66|18852|10791|5250
16788|20|20|23194|9942|16222
16789|136|1|20399|16439|9872
16790|133|45|22424|11838|761
16791|129|13|10147|10159|11636
16792|24|87|21009|220|12466
16793|211|85|2212|9600|1198
16794|144|88|15697|3897|1296
16795|92|17|10826|3829|7818
16796|28|7|19111|2613|5734
16797|176|11|15099|19268|16271
16798|6|11|2313|18962|19573
16800|191|18|16842|10076|16397
16801|174|95|13845|6269|15921
16802|12|70|24575|14111|7917
16803|176|11|2915|3415|5828
16804|31|92|9968|985|1046
16805|222|100|16120|3696|17079
16806|250|24|23609|4544|421
16808|7|48|19050|4086|5237
16809|102|72|8396|18225|18777
16810|90|31|7791|6805|15775
16811|147|45|12667|13076|19290
16812|182|24|19647|5062|10975
16813|220|22|13309|7879|17699
16814|221|39|9217|1061|9983
16815|207|64|18147|8285|9392
16816|232|31|6223|11586|6145
16817|242|55|19934|9104|5367
16818|233|9|11610|12056|11835
16819|225|57|6022|15406|8399
16820|11|81|16488|3840|9459
16821|91|17|24081|6638|5671
16822|115|55|15379|14307|804
16823|172|42|13435|4218|9762
16824|125|92|1637|18724|7755
16825|170|9|10532|2265|7693
16826|200|49|24136|1859|8252
16828|197|43|23165|17883|8477
16829|13|6|6868|2348|651
16830|116|78|19263|9541|14084
16831|39|65|5785|18360|1778
16832|210|87|6316|9411|15616
16834|125|89|1820|3998|11606
16835|143|58|7933|13009|2453
16836|249|8|17461|9839|12042
16837|167|17|4842|295|1767
16838|200|95|17988|10988|15817
16839|129|37|11156|6853|13259
16840|242|38|24584|6439|4096
16841|196|43|19116|500|5195
16842|184|13|4458|12100|5682
16843|244|75|14910|17577|371
16844|227|73|19516|17526|19334
16845|40|58|777|263|16609
16846|83|44|9059|5768|13070
16847|238|70|16060|5552|1189
16848|168|68|14325|2176|5674
16850|141|33|24281|14401|1644
16851|70|39|3318|18807|11781
16852|188|39|23911|11242|3638
16853|185|21|472|6925|19212
16854|28|46|5005|16213|18939
16855|88|69|19190|6929|15193
16856|31|66|12118|1709|19241
16857|20|29|10458|8314|15064
16858|84|53|5460|17263|4034
16859|240|99|13168|8044|17158
16860|27|41|1396|14879|14793
16861|179|82|15217|3327|11591
16862|183|83|15511|14213|12321
16863|41|67|15176|6328|5786
16864|221|74|16388|10085|17280
16865|146|68|1821|391|1861
16866|223|94|6041|16939|3833
16867|118|89|24689|10178|9025
16868|205|7|18697|14647|13096
16869|69|42|13880|13407|5947
16870|158|90|12124|14632|19172
16871|206|100|11593|8894|3953
16872|85|75|2454|9507|9658
16873|107|25|16022|5557|12122
16874|231|90|22699|9936|9094
16875|96|42|7438|7615|992
16876|29|66|1239|1713|650
16877|97|48|5629|3296|18204
16879|159|74|18025|1025|13931
16880|155|75|1587|16359|14757
16881|216|93|2651|9053|9153
16882|239|57|23939|11710|13411
16883|177|34|4844|3477|16796
16884|231|19|17801|476|18522
16885|31|48|22812|17515|14609
16886|185|88|5092|7699|13463
16887|120|36|4305|10779|1882
16889|197|81|21352|7097|13763
16890|90|63|3663|17516|16255
16891|105|28|23205|1765|7248
16892|245|56|15194|16712|11566
16893|36|6|21063|6727|3046
16894|21|50|16666|8083|11385
16895|136|71|12534|180|8416
16896|150|38|14521|12623|15281
16897|107|23|15697|5376|7234
16898|30|94|6671|3901|12050
16899|22|79|16387|7127|7715
16900|244|14|9327|4494|227
16901|163|39|9299|4931|19861
16902|138|10|1741|2697|6439
16903|45|24|1283|15271|14249
16904|147|39|23639|14608|4530
16905|235|20|1939|19264|7179
16906|49|43|1375|12100|6548
16907|142|97|19098|545|18741
16908|246|24|1457|13937|5295
16909|36|33|18575|4266|3807
16910|180|77|11149|6419|1576
16911|33|91|5830|6687|16242
16912|80|26|10703|16856|15758
16913|158|31|6531|11274|17926
16914|216|60|6917|9999|13868
16915|46|88|23997|5872|14778
16916|54|5|20497|18845|7371
16917|174|52|14593|14310|7712
16918|99|35|15714|12475|5201
16919|134|90|24387|10636|13985
16920|110|84|20810|4061|18911
16921|110|69|1118|4894|14341
16923|178|12|8653|5491|19377
16924|95|100|6340|10844|463
16925|31|31|9914|9986|15194
16926|66|38|6533|6857|8072
16927|27|88|11527|9584|9378
16928|72|27|8354|14486|13051
16929|108|44|10589|15927|18277
16930|63|37|23442|16895|16713
16931|188|39|18809|8347|16099
16933|2|66|16707|13813|11544
16934|224|39|2717|17188|10197
16935|68|32|11218|5819|1264
16936|140|94|22766|3595|9294
16937|162|83|11638|3286|2876
16938|219|62|5552|12220|10766
16939|112|3|17856|9437|8657
16940|70|15|287|7898|17130
16941|28|82|22400|16705|593
16942|73|11|17317|403|11343
16943|127|86|9238|14841|18846
16944|205|99|22734|8260|14982
16945|239|100|15630|609|11456
16946|96|88|4981|6434|4731
16947|43|93|8725|19405|15583
16948|168|12|12633|6404|16735
16949|134|58|18145|4252|7241
16950|46|84|23026|7536|8862
16951|60|56|9620|13681|93
16952|13|11|361|6803|6050
16953|239|67|1196|15803|12395
16954|50|6|5954|17161|6489
16955|118|37|12310|18228|13359
16956|31|37|9358|3643|1380
16957|69|87|11242|7989|5549
16958|202|12|11973|709|18396
16959|216|45|15754|2257|13792
16960|144|34|20295|3143|5975
16961|158|2|1683|10474|14270
16962|240|59|8397|4960|9476
16963|204|35|19543|17636|7448
16964|179|19|19441|19549|1812
16965|34|70|15389|10867|5854
16966|80|41|24830|3839|16420
16968|5|45|7629|11825|10855
16969|18|77|6059|18148|18544
16970|214|0|23094|4658|10123
16971|221|65|7297|5755|1986
16972|144|74|23959|8071|10564
16974|103|75|3501|339|15063
16975|177|88|17331|13569|4169
16976|59|58|24510|1516|5667
16977|174|84|20532|6820|13388
16978|73|44|10169|5476|8192
16979|85|53|22318|14286|10049
16980|172|41|21064|1237|15057
16981|164|98|8246|6590|2549
16982|176|57|13478|3103|17617
16983|157|0|14902|19241|14761
16984|98|26|20862|3560|13238
16985|180|4|13849|18549|6071
